game_name,active_plyrs(min),active_plyrs(24hrs),pos_reviews,gross_rev,units_sold
Escape Bloody Mary,0,1,75%,"$17,700","5,907"
Moonatees,0,0,91.7%,$600,583
Angelus Brand VR Experience,0,0,92%,nan,864
Gunship Battle2 VR: Steam Edition,0,0,53.8%,"$4,670",583
BATTLESCAR: Punk Was Invented By Girls,0,0,52%,"$3,096",750
ObserVRtarium,0,0,83.3%,nan,560
Kokoda VR,0,0,85.7%,nan,"1,768"
The Curious Study of Dr. Blackwood:  A VR Tech Demo,0,0,84%,nan,788
Oval,0,0,90.2%,"$26,469","1,615"
SightLineVR,0,1,89.7%,$440,"1,518"
Chambered,0,0,82.9%,"$1,207",442
Google Spotlight Stories: Back to the Moon,0,0,97.7%,nan,"1,575"
The Corridor: On Behalf Of The Dead,1,1,77.4%,"$10,679",992
Home - A VR Spacewalk,1,3,71.1%,nan,"16,534"
SKYBOX VR Video Player,10,25,75.9%,$151k,"17,180",26.3 hours,6.2 hours
Arca's Path VR,0,0,81.3%,"$7,179",514
The Sniper VR,0,0,58.8%,"$13,367","1,655"
The Night The Carsons Disappeared,0,0,64.3%,"$1,570","1,470"
Apex Construct,0,1,72.3%,$135k,"7,039"
Metal Assault,0,0,69.2%,"$2,150",583
Boiling Steel: Preface,1,1,76.8%,nan,"3,420"
Kanova,0,1,75%,nan,"2,256"
THE KNIGHT OF QUEEN,0,0,92.9%,"$1,572",420
Special Delivery,0,0,60.9%,"$10,299","1,383"
Football Nation VR Tournament 2018,0,1,55.2%,"$11,335","1,204"
Escape Room,0,0,42.9%,$464,588
Mosh Pit Simulator,0,1,77.3%,"$22,069","1,980"
MOON BASE,3,3,54.7%,nan,"2,250"
KONGFU VR,0,0,63.6%,nan,330
Mighty Monster Mayhem,0,1,72%,"$17,375","1,737"
Puzzle Island VR,0,0,64.9%,"$5,838","1,110"
Close Encounter VR,0,0,57.1%,"$2,069",840
Horizon Beyond,0,1,89.2%,nan,"6,160"
Qbeh-1: The Atlas Cube,0,1,88.1%,$210k,"37,583",19.8 hours,9 hours
Motorbike,1,1,60%,"$18,555","3,558"
Milkyway Funland,0,1,47.4%,nan,570
Dimension Hunter VR,0,1,81%,"$38,659","4,640"
Show It 2 Me,0,0,98.4%,nan,"4,938"
Jeeboman,0,0,71.8%,"$50,800","6,804"
RED CUBE VR,0,0,64.7%,"$23,279","3,595"
TRESPASS - Episode 2,0,0,91.7%,"$8,317",600
Space Merchants: Arena,0,0,69.6%,$149k,"36,815"
Qbeh-1: The Atlas Cube,0,1,88.1%,$210k,"37,583",19.8 hours,9 hours
Crazy Saloon VR,0,0,69.2%,"$4,285",608
One Of The Last,0,0,62%,"$17,940","1,767"
Toon Ocean VR,0,0,64.3%,"$2,880",813
Space Merchants: Arena,0,0,69.6%,$149k,"36,815"
Scraper: Gauntlet,0,0,96.3%,"$8,369",810
PLAY'A VR  Video Player,10,24,61.6%,nan,"4,004"
Hindenburg VR,0,0,71%,"$12,508","1,303"
Restaurant Simulator,0,0,69.2%,"$1,438",390
Bowslinger,0,0,58.1%,"$18,118","1,893"
Silent Mansion : Part2,0,0,73.3%,"$4,173",930
Björk Vulnicura Virtual Reality Album,0,1,77.3%,"$14,949",700
VR Baseball,0,1,77.4%,"$42,591","6,354"
Google Spotlight Stories: Sonaria,0,0,78.9%,nan,"1,568"
Box: Boxing,0,0,72.7%,$234,330
Bomb U!,0,0,85.5%,"$9,340","2,848"
Pane In The Glass,0,0,61.8%,"$7,210","2,433"
Meme Dragons,0,0,77.8%,"$4,966",900
High clear VR,0,1,74.1%,"$33,867","2,563"
Tea Party Simulator 2015™,2,2,68.7%,$664k,"99,329",20.5 hours,4.1 hours
Range Day VR,0,0,53.6%,"$18,331","1,333"
VRchaeology: Prologue,0,0,88.9%,nan,"2,004"
ZED,0,1,60.6%,"$66,493","4,656"
Prisoner 518,0,0,80%,"$8,016",900
IKEA VR Pancake Kitchen,3,4,70.2%,nan,"9,221"
Thunderballs VR,0,0,70%,nan,300
VR Jetpack Game,0,1,80.4%,nan,"1,380"
Welcome to Chornobayivka VR,1,1,77.1%,nan,"2,100"
VR Ping Pong,0,2,78.8%,"$40,263","8,564"
Starfighter: Infinity,0,3,90.6%,"$54,951","3,552"
Angels & Demigods - SciFi VR Visual Novel,0,0,59%,nan,"5,574"
Progeny VR,0,0,80%,nan,434
Strata inStudio VR,0,0,93.3%,nan,643
Dement,0,0,71%,"$27,120",930
MEDICALHOLODECK. Surgical Training and Medical Education in Virtual Reality.,2,2,74.4%,nan,"1,500"
鞭炮&烟花：春节模拟器Firecrackers&fireworks：china new year simulation,0,1,75.7%,"$2,353","1,110"
God Of Arrows VR,0,0,76.2%,"$14,343","2,520"
Opening Night at the Großen Schauspielhaus - Berlin 1927,0,0,92.3%,nan,390
VRWorkout,0,0,90%,nan,600
Noise,0,2,56.4%,"$12,072","6,601"
Boxplosion,0,0,90.9%,"$2,879",495
Homeward Duck,0,0,91.3%,nan,766
New Zealand Virtual Debating Chamber,0,0,100%,nan,780
No Way Out - A Dead Realm Tale,0,0,76.9%,"$12,942",860
Virtual Gallery,0,0,91.7%,nan,360
Together VR - PC Edition DLC,nan,nan,nan,nan,nan
Together VR - PC Edition DLC,nan,nan,nan,nan,nan
Tennis Arcade VR,0,0,73.3%,"$5,962",930
Temple of the Apsara,0,0,72.5%,"$4,800","3,006"
Worldy Cup,0,0,68.4%,"$4,871","1,086"
Audio Arena,0,0,79.2%,"$12,378","2,611"
MYRNEscapes,0,0,91.7%,nan,360
Roomscale Coaster,0,1,57.1%,"$2,624",983
Dead GroundZ,0,0,57.1%,"$13,725","1,050"
Sing Together,0,1,69%,nan,870
SpaBerry VR Experience,0,0,58.3%,nan,394
Hypatia,0,0,68.1%,"$9,599","1,686"
CYBER VR,0,0,56%,"$8,484",992
Slime Rancher: VR Playground,nan,nan,nan,nan,nan
BeanVR—The Social VR APP,0,0,42.6%,nan,"2,088"
The Art of Fight | 4vs4 Fast-Paced FPS,0,1,67.1%,$165k,"11,073"
SUM,0,0,79.2%,"$10,098",902
Drums Hero,0,0,72%,"$55,007","3,859"
VR SHOOT AROUND - Realistic basketball simulator -,0,0,81%,"$5,850","1,493"
GizmoVR Video Player,16,19,66.8%,nan,"14,340"
Honor and Duty: D-Day,0,0,50%,"$2,675",420
Crazy Machines VR,0,0,58.6%,"$11,847",998
COMBAT INSTINCT,0,0,76.5%,"$3,250",205
iOMoon,0,0,83.3%,"$24,283","2,106"
Andromedum,0,0,68.8%,"$1,435",906
TSA Frisky,0,0,54.8%,"$6,064","1,091"
Ryte - The Eye of Atlantis,0,0,61.3%,"$10,247",930
Fly Dangerous,2,4,77.4%,nan,"7,980"
VR Theme Park Rides,0,0,40%,"$4,693","1,433"
Project CARS 3: Legends Pack,nan,nan,nan,nan,nan
Into the Rhythm VR,0,0,67.3%,"$30,246","2,197"
SourVR Video Player,0,1,55.8%,nan,"2,310"
Windows Mixed Reality for SteamVR,nan,nan,nan,nan,nan
Viking Escape,0,0,70%,"$1,095",573
Ancient VR coaster,0,0,54.2%,"$2,361","1,251"
sphereFACE,0,0,96.4%,"$10,086","1,043"
Sacred Four,0,0,78.6%,"$2,068",610
PITCH-HIT ARCADE,0,0,82.6%,"$10,387","1,299"
PITCH-HIT ARCADE,0,0,82.6%,"$10,387","1,299"
Life of Lon: Chapter 1,0,0,72.1%,nan,"2,065"
Tale of the Fragmented Star: Single Fragment Version / 星の欠片の物語、ひとかけら版,0,0,75%,"$8,975",575
SurrealVR,0,0,59.7%,nan,"4,230"
Sommad,0,0,81.8%,nan,"1,403"
Nanome,1,1,86.4%,"$2,016",722
Tahko Alpine Ski,0,1,89.6%,nan,"1,578"
Mount Wingsuit,0,1,69.1%,"$72,607","7,702"
One Dark Night,0,0,45.8%,nan,"5,892"
Orch Star,0,0,81.3%,"$14,691","1,266"
Book Of Merlin,0,0,47.1%,"$4,668","2,040"
sphereFACE,0,0,96.4%,"$10,086","1,043"
Starway Fleet,0,0,67.9%,"$26,099","3,806"
Music Inside: A VR Rhythm Game,0,0,69.8%,"$26,942","2,500"
Kamile: The Fall,0,0,73.9%,"$2,586",690
Battle Arena VR,0,0,76.9%,nan,"1,560"
TrumPiñata,0,0,52.2%,"$1,104","1,386"
Project CARS 3: Legends Pack,nan,nan,nan,nan,nan
Unruly Ghouls,0,0,100%,"$4,594",695
Amends VR,0,0,85.7%,nan,630
Smash Party VR,0,0,91.5%,nan,"2,610"
BellyBots,0,0,81%,"$3,777",680
Power Link VR,0,0,91.7%,"$1,198","1,311"
Oblivion Tesseract VR,0,0,87.5%,"$1,279",693
Beat the Blitz,0,1,89.3%,nan,"1,042"
Meet the Miner - WDR VR Bergwerk,0,0,82.2%,nan,"1,325"
Arkio,0,2,92.9%,nan,870
ROM: Extraction,0,0,63.6%,"$54,482","5,200"
Regenesis Arcade,0,0,72.7%,"$5,360",862
Ripple Effect,0,0,67.2%,nan,"19,358"
Darkness Rollercoaster - Ultimate Shooter Edition,0,0,46.2%,"$2,733",420
Lost in the Ocean VR,0,0,54.3%,"$9,773","1,615"
Dark Legion VR,0,0,69.8%,"$44,772","3,151"
2017 VR,0,3,68.7%,"$86,876","6,325"
Three Quarters Space Station,0,0,66.7%,nan,540
OneManVurgeR,0,0,72.7%,"$3,424",660
VINDICTA,0,0,73.3%,"$57,258","4,278"
The Rabbit Hole Remastered,0,0,52.4%,"$2,456",831
Sort 'Em,0,0,76.9%,"$1,301",605
Jida Chronicle Chaos frontier VR,0,0,58.3%,$185,80
KART CHASER : THE BOOST VR,0,0,73.5%,"$12,128","1,729"
Lander 8009 VR,0,0,75%,"$5,519",555
Lander 8009 VR,0,0,75%,"$5,519",555
RED: Lucid Nightmare,0,0,81%,"$7,590",786
KART CHASER : THE BOOST VR,0,0,73.5%,"$12,128","1,729"
READY AIM FIRE,0,0,44.4%,nan,540
Dragon VR,0,2,67.3%,nan,"3,030"
Grid Clash VR,0,0,77.8%,"$2,470",370
Qantas VR,0,0,57.1%,nan,"1,077"
Holoception,0,0,62.5%,"$33,159","2,082"
SafeZoneVR,0,1,75.6%,nan,"1,230"
VRUSEUM,0,0,72.7%,nan,"2,340"
Barn Finders VR: The Pilot,0,0,70%,nan,600
StellarX,2,2,85.7%,nan,420
MermaidVR Video Player,0,5,72.4%,nan,"5,598"
Project CARS 3: Legends Pack,nan,nan,nan,nan,nan
Ready Player One: OASIS beta,0,2,59.7%,nan,"17,797"
TRESPASS - Episode 1,0,0,72.1%,"$37,148","3,660"
John Lazarus - Episode 1: Dead Man's Origin,0,0,84.6%,"$3,333",524
LUX SINE,0,0,77.8%,nan,810
Naau: The Lost Eye,0,0,65.1%,"$19,558","1,290"
Tractorball,0,0,65%,"$4,328",648
A Story of Distress,0,0,47.4%,"$8,492",714
Off-Road Paradise: Trial 4x4,0,0,63.2%,"$44,883","4,525"
Gangsta Underground : The Poker,0,2,80.8%,nan,"1,590"
Aliens Attack VR,0,1,82.9%,nan,"1,922"
The Dawn of Art,1,2,94.5%,nan,"3,810"
Deer Man,0,0,71.5%,"$8,154","5,120"
Zombie City,0,0,73.1%,"$2,854","1,109"
VR Escape the space station,0,1,61.7%,"$17,458","3,498"
Chiaro and the Elixir of Life,0,0,75%,"$34,700","1,546"
Seena VR (Beta),0,0,66.7%,nan,360
Virtually Impossible,0,0,60%,"$7,665",838
ZenVR,nan,nan,nan,nan,nan
Power Washer Hero,0,0,41.2%,"$1,007",510
DCS: Mi-8MTV2 Crew Part 1 Campaign,nan,nan,nan,nan,nan
SCP-087 VR Survivor,0,0,61.5%,"$4,666",412
Shadow of Valhalla,0,0,80%,"$15,837","1,080"
KryptCrawler,0,0,40%,"$5,670","1,107"
夕鬼 零 Yuoni: Rises,0,0,61.5%,"$3,527",394
Iron Blood VR,0,0,64.3%,"$4,306",420
Malzbie's Pinball Collection,1,3,77%,nan,"21,015"
Apex,0,0,75%,"$4,156","1,790"
On Target VR Darts,0,0,41.7%,"$2,388",360
"Orb Labs, Inc.",0,0,78.1%,"$1,576",245
Treasure At The Top,0,0,63.6%,nan,970
CoLab,0,0,50%,"$3,623",906
Disney Movies VR,0,1,53.7%,nan,"11,586"
2MD: VR Football Evolution,0,0,86.8%,"$18,808","2,040"
AudioBeats,0,0,79.2%,"$16,265","2,660"
Warriors Of Titus - F2P,0,0,78.6%,nan,420
Happy Drummer VR,0,0,85.7%,"$14,402","2,428"
Eleven Eleven,0,0,91.7%,"$11,644",924
Mind Labyrinth VR Dreams,0,0,72.2%,"$10,985",595
My Lil' Donut,0,0,87.2%,nan,"2,265"
Thread Studio,0,0,93.3%,nan,906
Icarus Six Sixty Six,0,0,88.2%,nan,648
Arch Virtual HQ,1,1,90%,nan,483
After Solitary,0,0,100%,nan,692
Rapid Fire,0,1,92%,nan,848
Trash Time,0,0,92.9%,nan,"1,030"
Ghost Productions: Wraith VR Total Knee Replacement Surgery Simulation,0,2,100%,nan,"1,202"
RelayCars,0,0,81.8%,nan,314
The Hospital: Allison's Diary,0,0,47.4%,"$3,828",860
A Very Bad Christmas Eve,0,0,47.8%,"$1,680",690
Glitchspace,0,2,73.8%,$110k,"18,357"
Dungeon Rush,0,0,68.8%,"$2,867",568
Lockdown: Stand Alone,0,0,57.1%,"$30,800","2,033"
Dead Ground:Arena,0,0,72.7%,"$9,677",844
DreamFly,2,2,68.6%,"$8,513","2,100"
GIPHY Museum of GIF Art,0,0,95.8%,nan,"1,073"
A Wake Inn,0,0,62.8%,"$16,291","1,320"
Evolution VR,0,1,79.7%,"$28,789","5,385"
Mind Unleashed,0,0,58.8%,"$4,172","2,013"
Blackjack Bailey VR,0,0,50%,"$3,376",555
Directive Nine,0,0,68.2%,"$5,099",660
Base Defense VR,0,0,41.2%,nan,510
ViveSpray,0,0,65.8%,"$24,132","4,440"
DUSTNET,0,0,84.6%,"$5,294","1,210"
Vision Origin,0,0,57.1%,"$16,554","1,050"
DOJAGI: The Korean Pottery,0,0,70%,"$13,085",674
VR Robotics Simulator,0,0,100%,"$4,152",390
Dinosaur Safari VR,0,0,47.6%,nan,606
Discovr™ Egypt: King Tut's Tomb,0,0,58%,"$4,988","11,720"
Space Ribbon - Slipstream to the Extreme,0,0,62.1%,"$14,090","3,040"
VR Disc Golf,0,0,78.6%,"$4,184",540
Emmerholt: Prologue,0,0,77.3%,nan,"4,788"
Mind Unleashed,0,0,58.8%,"$4,172","2,013"
Vision Origin,0,0,57.1%,"$16,554","1,050"
DOJAGI: The Korean Pottery,0,0,70%,"$13,085",674
Emmerholt: Prologue,0,0,77.3%,nan,"4,788"
VirtualCast,11,39,77.7%,nan,"2,446"
Gravity Sketch,13,16,79.8%,$111k,"6,173"
Galactic Core: The Lost Fleet (VR),0,0,50%,"$5,192",983
Squishies,0,0,81.8%,"$2,867",330
TripSync,0,0,76.2%,nan,630
Dinosaur Safari VR,0,0,47.6%,nan,606
Discovr™ Egypt: King Tut's Tomb,0,0,58%,"$4,988","11,720"
Submerged: VR Escape the Room,0,1,75.9%,"$3,260","1,076"
Nevrosa: Spider Song,0,0,78.1%,"$1,744","1,122"
ZombieFight VR,0,1,53.3%,"$44,405","2,955"
Odyssey: The Deep Space Expedition,0,0,54.2%,"$5,885",780
Virtual Space,0,1,61.5%,nan,"1,725"
BCI VR Horror Attraction: The Mad Trail,0,2,69.2%,nan,390
Aim Lab VR,0,1,55%,nan,"3,330"
A Writer And His Daughter,0,0,80%,"$5,659",888
CYBER JOLT (VR),0,0,47.4%,"$2,595","3,695"
Steampuff: Phinnegan's Factory,0,0,79.2%,"$9,595","1,200"
Kyiv: from dusk till dawn with Lenovo Explorer,0,0,72.7%,nan,336
Fireworks Desert Blast,0,0,75.9%,nan,"1,557"
Faceted Flight,0,0,77.8%,"$5,879","1,377"
VirZOOM Arcade,0,0,76.7%,nan,"18,104"
Shoot Mania VR: Fun Zombies,0,0,60.9%,"$3,680","1,186"
Frontier VR,0,0,46.7%,"$1,826",660
Thick Air,0,0,45.8%,"$8,915","1,757"
Yore VR,0,0,42.5%,"$99,498","8,835"
RevolVR 3,0,0,73.4%,"$41,705","4,650"
Kinese,0,0,90%,nan,414
Combat Tested,0,0,67.4%,"$47,638","3,315"
Horrors of Space,0,0,65.8%,"$12,128","1,140"
Spacetours VR - Ep1 The Solar System,0,0,67.7%,"$11,214","1,528"
Power Solitaire VR,0,1,96.8%,$899,"1,258"
Beyond Power VR,0,0,50%,"$1,938",630
Hammer & Anvil VR,0,0,59.3%,"$5,481","1,476"
Ping Pong League,0,1,62.1%,nan,"3,850"
Deus Ex: Mankind Divided™ - VR Experience,nan,nan,nan,nan,nan
Beyond Power VR,0,0,50%,"$1,938",630
Electrical Safety VR Training,1,2,66.7%,nan,360
Power Solitaire VR,0,1,96.8%,$899,"1,258"
Hammer & Anvil VR,0,0,59.3%,"$5,481","1,476"
#Archery,0,0,66.7%,"$16,280","2,337"
Spellbound,0,0,79.2%,"$23,036","1,440"
Battle Summoners VR Basic,0,0,72.3%,nan,"1,629"
Diorama No.3 : The Marchland,0,0,75%,"$11,781","3,528"
I Hate Santa,0,0,82.4%,"$2,228",993
Hoverboards VR,0,0,91.7%,$574,666
Here & Elsewhere,0,0,80%,nan,368
Indentured Servant,0,0,92.9%,nan,574
Moonshot Galaxy™,0,0,63%,"$9,944","2,616"
The Nest,0,0,62.5%,"$96,368","12,896"
Sonic Hunter VR,0,0,66.7%,"$3,403",720
ECHOES OF WAR: The Last Heartbeat,0,0,87.5%,"$3,132",604
Tanks VR,0,0,65.4%,"$7,565",945
Space Panic: Room Escape (VR),0,0,52.9%,"$3,270",738
Legend of Dungeon,2,4,73.6%,$717k,112k,22.3 hours,5.1 hours
Underture,0,0,80%,nan,386
Blackbox,0,0,90%,nan,434
Hot Pot VR,0,1,78.3%,"$7,751",690
Playing God,0,0,55.6%,nan,810
Space Ninja Simulator,0,1,61.9%,nan,630
Singularity,0,0,50%,nan,300
Yon Paradox,0,0,59.3%,"$6,400","3,078"
Wrath of Loki VR Adventure,0,0,59%,"$1,869",922
(VR)西汉帝陵 The Han Dynasty Imperial Mausoleums,0,0,66.7%,"$1,032",705
Cyber Fight Challenge,0,0,47.4%,"$8,640","1,140"
Hailstorm VR,0,0,70%,"$6,984",955
The Backrooms Simulator,0,0,62.9%,"$1,632",824
Holodaze,0,0,70%,"$1,438",600
Toy Plane Heroes,0,0,80%,"$23,387","2,478"
Lemuria: Lost in Space,0,0,60.9%,"$38,858","5,785"
Eclipse --- Defending the motherland,0,0,50%,nan,"2,811"
Time Transit VR,0,0,76.7%,"$28,200","1,226"
Front Defense: Heroes,1,8,68.3%,"$21,963","3,938"
Probably Archery,0,2,45.1%,$146k,"44,354"
Revoke,0,0,70.8%,"$13,853",906
Roost,0,0,62.5%,nan,480
Marble Mountain,0,0,72.6%,"$28,891","4,006"
In Orbit,0,0,70%,nan,350
GE Neuro,0,0,73.2%,nan,"2,277"
Awaken,0,0,88.9%,"$28,835","1,350"
War Online: Pacific,0,0,44.6%,nan,"2,025"
Hot-air VR Balloon trip over Russian Primorye,0,0,57.1%,nan,630
Remnith,0,0,73.1%,"$8,233","1,255"
Dragonflight,0,0,48.3%,"$38,193","3,679"
Break Time!,0,0,63.6%,nan,"6,100"
Rescuties! VR,0,0,100%,"$10,379","1,822"
Rosebaker's Icy Treats - The VR Iceman Sim,0,0,96%,"$1,899",206
Roost,0,0,62.5%,nan,480
The Ruins: VR Escape the Room,0,0,58.3%,"$6,359","1,688"
Starflex-VR,nan,nan,nan,nan,nan
HEXION,0,0,74.1%,"$7,800","1,179"
Galactic Gallery,0,0,88%,"$5,258","1,093"
Everyday Baseball VR,0,0,53.8%,"$4,274",430
Unearthing Mars VR,0,0,65.5%,"$13,218","1,325"
Potioneer: The VR Gardening Simulator,0,0,55.6%,"$4,152","1,059"
Copter and Sky,0,0,66.1%,"$8,170","3,475"
DCS: Mi-8MTV2 and Ka-50 Memory of a Hero Campaign,nan,nan,nan,nan,nan
Lost Legends: The Pharaoh's Tomb,0,0,53.8%,"$1,906",628
Trial of the Gods,0,0,58.3%,"$6,560",479
FIRMA,0,0,86.7%,"$8,516",819
Climbtime,0,0,61.9%,"$12,210","11,211"
Sea Fishing Simulator,0,0,45.5%,"$2,772",360
Sacred Siren,0,0,69.7%,nan,835
Munch VR,0,0,71.1%,"$19,051","1,756"
CAPCOM GO! Apollo VR Planetarium,0,1,84.5%,nan,"2,652"
Self-knowledge VR,0,0,80%,nan,788
Exogen VR,0,1,90%,nan,"1,191"
CrisisActionVR,0,0,56%,"$13,231",441
The IOTA Project,0,0,73.8%,nan,"3,800"
PlanetFate,0,0,87.5%,"$3,810",933
Amigdala,1,4,70.5%,$107k,"22,286"
PaulPaul - Act 1,0,0,94.6%,nan,"1,268"
COG (Center Of Gravity),0,0,80%,"$1,473",455
Morgan lives in a Rocket House in VR,0,0,93.2%,nan,"1,885"
Domain Defense VR,0,0,76.5%,"$4,612",695
Conjuror's Eye,0,0,93.8%,$343,478
Frosty Nights,0,1,77.8%,"$17,511","5,494"
Fist of Physics,0,0,75.6%,"$17,642","2,358"
Nighttime Terror VR: Dessert Defender,0,0,62.5%,"$5,712",960
Kiya,0,0,87.5%,nan,"1,791"
Elemental Combat,0,1,84.4%,"$16,512","1,420"
Regenesis Arcade Lite,0,0,68.2%,nan,"15,569"
Amigdala,1,4,70.5%,$107k,"22,286"
Regenesis Arcade Lite,0,0,68.2%,nan,"15,569"
Nighttime Terror VR: Dessert Defender,0,0,62.5%,"$5,712",960
Sayonara Golden Days,0,0,98.8%,"$3,162","2,460"
SteamHammerVR - The Rogue Apprentice,0,0,61.1%,"$41,394","3,327"
Ahros: One Warrior Chronicle,0,0,50%,"$26,128","1,719"
Metachromium,0,0,84.6%,nan,390
Cricket Club,0,2,92%,"$47,549","3,704"
Space Needle VR,0,0,44%,nan,"1,098"
StageX,0,0,83.3%,$925,578
Reaping Rewards,0,0,58.3%,nan,"2,800"
Perspectives: Aleppo-Helsinki,0,0,67.9%,nan,"1,198"
MINE!,0,0,66.7%,nan,683
Marius,0,0,56%,nan,988
The Last Operator,0,0,66.7%,"$6,220",804
Littlstar VR Cinema,0,1,57.1%,nan,"1,524"
INFINITI VR,0,0,66.7%,nan,"2,800"
Sketchfab VR,0,0,69.1%,nan,"3,246"
Boofle's Home,0,0,71.4%,nan,965
Crowe: The Drowned Armory,0,0,77.8%,"$4,361",576
Fly Destroyer,0,0,40%,$200,644
VR Archeology: Secrets of Kulikovo Field,0,0,50%,nan,480
Surgical Robot Simulator,1,2,60%,nan,"1,800"
Secrets Of Soil,0,0,85.4%,nan,"1,440"
Tomorrow,0,0,60.7%,nan,"1,378"
Virtual Army: Revolution,0,0,50%,"$9,462","1,004"
VR Interior Designer Pro,0,0,72.7%,nan,533
ShotForge,0,0,74.7%,nan,"3,893"
SpaceWalker,0,1,76.2%,nan,808
CRAPPY ZOMBIE GAME,0,0,61.3%,"$1,485","1,596"
MyDream,0,2,65.3%,"$36,704","5,442"
Dark Threads,0,0,64%,"$4,088",750
Reality Simulator,0,1,79.2%,nan,720
Fight For Eden,0,0,53.3%,nan,450
Shoot! VR,0,1,43.8%,nan,480
Driver Booster 3 for STEAM,3,4,76.1%,nan,"34,581",48 hours,5.5 hours
Clark | HOOVA VR,0,0,77.8%,nan,774
The Steadfast VR Challenge,0,1,75%,"$2,080",336
Amoreon NightClub,0,1,74.2%,nan,"2,805"
Hide & Crab,0,1,63.6%,nan,330
Dash Dash Run!,0,0,76.9%,"$4,565",515
Robert Rodriguez’s THE LIMIT: An Immersive Cinema Experience,0,0,60.6%,"$10,668","2,682"
Cactus Cowboy 3 - Fully Loaded,0,0,88%,nan,"2,250"
StarPlayerVR,0,0,68.8%,"$5,071",755
Fantasy Royal VR,0,0,50%,"$4,644",660
Model Kit Simulator VR,0,0,61.5%,$317,420
Echoes in White,0,0,50%,"$2,085",390
Alcatraz: VR Escape Room,0,0,81.8%,"$7,828","1,899"
StarPlayerVR,0,0,68.8%,"$5,071",755
Astroderps,0,0,58.3%,"$6,859",693
Sky Tower,0,0,66.7%,"$2,679",720
Ancient Journey VR,0,0,45.5%,"$3,860",353
Until None Remain: Battle Royale VR,0,0,31.6%,"$3,798","1,514"
Hand to Hand Combat,0,0,44.4%,"$2,027",529
Qbike: Cyberpunk Motorcycles,0,0,55.2%,"$21,156","3,328"
Soundscape VR,0,1,69.6%,nan,"3,613"
Struggle For Survival VR : Battle Royale,0,0,57.1%,"$14,092",917
Spell Fighter VR,0,1,68.6%,nan,"20,648"
Wrecked: Get Your Ship Together,0,0,69%,nan,"7,125"
Star Rangers VR - Free Demo,0,1,58.3%,nan,"1,138"
MultiVR.se,0,0,63.9%,nan,"1,688"
N.a.N Industry VR,0,0,94.1%,$153,392
3dSunshine,0,0,85.7%,nan,"2,595"
KOTH,0,0,86.7%,"$3,445",711
D.R.I.L.L.,0,0,84.6%,nan,509
Calcflow,0,0,94.7%,"$2,640",957
Breathe Peace World,0,0,89.5%,nan,625
Sayonara Golden Days,0,0,98.8%,"$3,162","2,460"
Limberjack,1,1,58.1%,nan,"7,227"
Drummer Talent VR,0,0,57.4%,"$25,819","1,731"
My RC Buggy! VR,0,0,95.2%,$719,905
Throttle Powah VR,0,0,79.2%,"$14,333","2,213"
Cactus Cowboy 3 - Fully Loaded,0,0,88%,nan,"2,250"
Cricket Club,0,2,92%,"$47,549","3,704"
ChessVR,0,0,73.3%,"$3,599","1,115"
Crooked Waters,0,0,85%,"$6,880",624
Chainless,0,0,100%,"$2,110",843
Audio Forager,0,0,100%,nan,466
LOST CAVE,0,0,89.5%,"$12,029",760
BARDO,0,0,77.8%,"$4,814",635
Nano Shift,0,0,81%,"$11,590","1,055"
Kumoon : Ballistic Physics Puzzle,0,0,70.5%,"$24,030","7,300"
EggTime 2,0,0,90%,"$4,173",779
Trapped With the Dolls VR,0,1,79.2%,nan,"2,169"
Blobby Tennis,0,1,72.9%,nan,"14,800"
TEOT - The End OF Tomorrow,0,0,50%,$801,322
Deep Blue 3D Maze in Space,0,0,64%,"$60,588","31,221"
RollerCoaster Legends II: Thor's Hammer,0,0,61.1%,"$3,046",648
TheNightfall,0,0,75%,"$30,570","1,652"
BasementVR,0,0,65.2%,nan,"1,359"
Blobby Tennis,0,1,72.9%,nan,"14,800"
Hockey Player VR,1,1,61.2%,"$5,518","1,460"
Face Your Demons,0,0,75%,$649,584
TEOT - The End OF Tomorrow,0,0,50%,$801,322
TheNightfall,0,0,75%,"$30,570","1,652"
Ball Out,0,0,88.1%,"$4,082","1,290"
Haunting Hour,0,2,64.3%,"$2,118",506
Daylight's End VR Edition,0,0,42.9%,nan,"1,680"
RADtv,0,1,73.7%,"$9,877","1,320"
WiseMind,0,0,73.3%,"$10,205",728
The Purge Man,0,0,50%,"$7,377","1,200"
PartyLine VR,0,0,50%,"$4,181",385
BasementVR,0,0,65.2%,nan,"1,359"
Earthshakers,0,0,56.7%,nan,"1,011"
AVROD,0,0,53.8%,nan,390
Cosmic Awakening VR,0,0,65.4%,"$4,889",400
The Desert's Rose,0,0,40%,nan,350
2020: THE RIDE,0,0,67.4%,nan,"1,290"
IKEA VR Experience,0,1,69.9%,nan,"17,543"
Alpha Locus VR,0,0,86.2%,nan,"1,253"
Cybershoes,1,1,90%,nan,600
Evil Robot Traffic Jam HD,0,0,79.2%,"$7,305","1,140"
Alpine Ski VR,0,0,58.6%,"$6,117","1,605"
Gumball Drift,0,0,57.1%,"$14,549","1,152"
Museum of Symmetry,0,0,95.2%,nan,"1,910"
SE VR World Demo,0,0,80.7%,nan,"1,596"
Lunar Stone - Origin of Blood,0,0,59.1%,"$32,719","2,922"
Keep Balance VR,0,0,60%,$358,455
